Off_Shore
4056.25
3779.5
3767.75
3772.5
3775
3747.5
3801
3812.25
3816.5
3918.5
4127.5
4118.25
4327.75
4252.5
4139.25
4072
4042
4240
4428
4354.5
4257
4124.75
4160.5
4202.75
4363.25
4182.5
4020.75
3695.75
3751.25
4116.25
4384.5
3836.25
3834.25
3849.25
3858.25
3841.5
4101.25
4221
4248.75
4160.75
4067
4072.25
4053.25
4063.5
4073.25
4062.75
4062.5
4086.5
3787.75
3781.75
3806.25
3851.75
3890.5
4014.25
4264.25
4329
4448.25
4497.75
4508.5
4507.25
4468.75
4438.25
4443
4370.25
4177
3888.75
3633
3411.25
3540.75
3684
3620.75
3296
2996
2928.25
3139.5
3258.5
3606.75
3847.25
4157.25
4423
4531.25
4547.25
4562.25
4597.25
4571
4447.25
4429
4551.25
4464
4316.75
4385
4125.5
4212.5
4307
4319.75
4240.75
4214.75
4327.25
4059.5
3816.5
3361
2867.25
2140
1442
1039.75
745.25
613.5
502.25
390.25
334
383.25
461.5
502.75
680
899
1017
1098
1233.25
1178.5
1237.5
1408.25
1586
1724.25
1739
1753.5
1828.75
2014.75
2108
2073.75
1833.25
1640.5
1447
1265.75
957
807.25
727.25
615
584.25
562.75
579.5
663.25
670.5
614.5
565
572
521.25
443.75
385
316.5
316.5
313.5
299.5
301.5
331.5
371.25
475.75
505.75
357
414.25
519
807.5
960
853.25
1024.75
1192.75
1231.75
1359.25
1185.25
1366.75
1657
2020.75
2299.5
2795.25
3347.5
2953.25
2463.25
1883.5
1311.25
1704
1331
1376.75
1672.5
1830
2230.5
2758.25
3313.75
3237.75
3286.25
3095.75
2783
2463.25
2078.25
1655.5
1351
986
750
592.75
486.5
372.75
267.25
208
144.5
146.25
265.5
713.75
1079.25
1335.25
1618.25
1872
2127
2691.25
3346.75
3624.5
3800.5
3993.5
4086.25
4008.75
3803
3249
2881.25
2942.75
2982.5
2702
2671.5
2542.25
2533
2419.25
2244
2100.75
2003.5
1891.5
1831.5
1844.5
2045.25
1514.25
1008.25
592.25
363.75
449.75
587
955.75
1744.25
2795.5
3647.5
4191.5
4406.25
4311
4397.5
4564
4477.25
3946.25
2902.75
2085.75
1333.25
839
447.75
282
210.5
139.5
135
129
181
214.5
142
113.5
75
32.25
20
54.25
100.25
117
130.5
117
177.5
191.25
248.25
246.75
269.25
448.75
694.75
1137.25
1583.75
1730.75
1982.25
1889.75
1834.25
1324.5
1041.5
1105
1037.25
1298.75
1672.75
1903.25
2096.75
2063
1893.75
1782.75
1581.25
1461.25
1224
985
646.25
450.5
428
378.75
265.5
170.75
109.5
59
35.75
39
52.75
86.25
82.25
69.25
168.75
676.75
1863.75
2448.75
2333
2083.25
2624.25
3120.25
3623.75
3851.5
3973.5
4311.25
4530
4734.75
4855
4922.75
4597.25
4043
3932.75
3846.5
3582.5
3191.75
2864.25
2866.75
2738
2485.25
2687.75
3540
3814.75
3975.75
3844.5
2929.5
2420.75
2069.5
1925
1921
1923.5
1921.5
1917
1917.25
1915
1907.75
1902.75
1902.25
1909.25
2289.75
2295.5
2293.75
2292
2296
2296.25
2299.5
2300.25
2302.5
2308.75
2302
2302.75
2299.25
2297
2298.75
2268.25
2302
2300
2299
2289.25
2280.5
2207
1861.5
1842.25
1620
1576.75
1574
1709
1907.75
2071.25
2550.5
2913.75
3299.75
3367
3404
2845.25
2243.25
2433.75
2465.75
2479.25
2869.5
3073.25
2982
3028.75
3136.25
2962.75
2789
2187.75
1981.5
1963.5
1943
1955.75
1966.5
2014.75
2338.5
2590.25
2565.25
2951.75
2944.75
3437.75
3707.5
3551.25
3133
2662.75
2163
1929.25
1698
1345.25
1048
799.5
552.25
362.75
277.75
264.25
321.25
471.25
677
947
1332.75
1971.25
2748.25
3242.5
3699.75
3745.75
3984.5
4375.25
4321
3933.75
3864.75
4035.75
4055.75
3880.5
3670
3492
3440.25
2982.75
2438.75
2119
1400.25
1080.75
818.25
1000.75
1122
1207.5
1396.25
1344.25
1202.25
1226
1123.25
970.5
849.5
631.25
764.75
850.5
916.5
989.75
1199.25
1215.5
1384.5
1603.75
1854.25
1880.25
1698.75
1814.25
1931
2333.25
3064.25
3873.25
4257
3910
3379.25
3252.75
3408
3551.25
3577.75
3302.75
3191
3359.75
3464
3503
3493
3570.75
3724
3613
3539.75
3265
2684
1963.75
1486.25
1323.75
973
592.75
370.5
228.75
263.5
225.75
146.5
76
100.5
210.25
419.25
672.25
773.5
866.25
1113
1428.25
1848
2315.25
2464.25
2838
2843.75
2630.75
2429.25
2549
2524.5
2427.25
2321.75
2334.25
2269.75
2134.75
2094.75
2028
1665
1310.75
1044.5
881.25
709.75
556.25
491
442.75
376.25
334
276.25
212
173.5
123
80.5
70.25
77.25
104.5
126
130.75
137.25
151.25
185.25
161.25
128
62.75
42.25
54.5
33
31.75
38
40
53
56
86.75
149.5
85
95.75
159.25
137.25
253.5
355.75
358
361.25
354
409
446.25
455.25
550
626.75
645.75
570.25
412.25
379
297.5
248.5
209.5
195.25
282.75
363.75
382.75
339.25
294.25
199
109.25
47.5
11.25
4.25
19.75
41.75
37.5
26.25
54
48.25
49.5
41
107.75
209.5
236
331.75
512.5
621.5
598
676.25
643.5
587.5
782.75
903.25
1052.5
1548
2284.5
2691
3061
3280.25
3372.25
3408.75
3481.75
3523.25
4002.25
4311.75
4173.75
4120.5
4552.25
4799
4865.25
4895.5
4914.25
4793.75
4671.75
4278.5
3674.5
3131
2997.5
2902.25
2908
2691
2640.75
2525.25
2354.25
2077.75
1817.5
1609.5
1409.75
1319.75
1322
1306.75
1302
1284.25
1280.5
1178.25
1126
1000.75
996.75
935.5
818
780.75
845.5
997.75
1134
1271.75
1444.5
1528.75
1589.5
1603
1881
2187.5
2431.75
2849
3142
3378.5
3470.25
3415.5
3455
3505.25
3477.25
3661
3822.25
4004.5
4083.25
4123.75
4170.5
4248.75
4273.75
4302.25
4342
4430.25
4542.5
4612
4645.5
4835
4901.5
4952.75
4950
4875.5
4789.5
4551.5
4361.5
4030.75
3659.25
3220
2961.25
2888.5
2789.25
2862.75
3047.75
3079.75
3280.75
3215
2755.75
2079.75
1557.5
1326
1204.25
1103
1015
1076.5
1101.5
988
998.5
994.5
1006.75
1047
1185.75
1217.25
1478
1649.5
1724.25
1763.5
1674
1370.75
1214.5
1065
914
814
719.5
696
715
614.5
640.5
657.5
564.25
460.5
331.25
284.25
396.25
548.75
683
780.75
1062.75
1599.75
2237
2911
3492.5
4009.5
4216.5
4253
3983
3378.25
3114
2801.5
2893.5
3147
3535.5
3618
3407
3651
3733.75
3437.25
3532
3668
3875.75
3859
3585.25
3398
3186.75
2870
2694.25
2238.5
2071
2144.25
2652.75
2170
1788.25
1529.25
2352
3223.75
3917.5
4387.75
4224.25
4068.75
4110.75
3720.5
3046.25
2075.75
1367.75
1196
1344.5
1220
972
666
634
1668.25
1196.25
1151.75
874.25
958
1368.5
2229.75
3329
4052.25
4436.5
4506.75
4572.5
4477
4153.25
3793.25
3766.5
3836.25
3761.25
3609
3756.75
3488.5
3348
3311.25
3343
3142
2772
2385.75
2666
2748.25
2734.25
2830.5
2631.75
2367.75
2218.5
1743
1129.75
888
651.25
599.25
609.25
692.75
771
886.75
1339.75
2027.75
2591.75
3240
3891.25
4224.5
4380.5
4417.25
4422
4421.5
4428.5
4499.5
4553
4621.75
4672.75
4673.75
4624
4506.5
4336.25
4186.25
3669.75
2906.5
2089
1756.5
1638.75
1736.25
2074.25
2311.25
2325.25
2122.5
1814.75
1549.5
1422.5
1408.5
1171
1038.5
747
514.75
447
421.25
454.25
459.75
437.5
362.5
306.25
250
239
265.25
223.5
325.75
679.25
840
947.75
901
805.25
715.75
539
351.75
230.75
317.5
529.25
827.25
1258.75
1432.25
1616
1472.75
1516.75
1371.75
1266.5
1109.25
1181.75
1387.25
1397.25
1154.5
1105.25
1302.25
1724
2518.5
3086.25
3787.5
4154.75
4249
4339.75
4424
4422.5
4476.75
4549
4839.25
4565.75
4326.75
4140.25
4478.5
4720
4673.75
4608.75
4369.25
3961
3792
3402.25
3371
3461.75
3886.75
4014.75
4008.25
3880.25
3494.75
3489.5
3583.25
3781.75
4274.5
4395.75
4384.5
4386.75
4395.5
4382
4380.5
4337.75
4538.75
4552.75
4508.5
4502.75
4304
3987
3983.5
4081.75
4088
4100
4082.25
4047
4262
4461
4536.25
4543
4722.75
4761.25
4804
4778.75
4474.5
4398.5
4374.5
4415.25
4455.25
4462.25
4470.25
4486
4313.25
4168.25
4181.5
3976.5
4375
4497.5
4496.75
4314.75
4421.25
4444.5
4562.25
4668.5
4497
4365.5
3670.5
2231
2080.5
2358.75
2396
1841.75
1586.75
1408.5
1109.75
1292.25
1072.75
854.25
1013
873.25
538.75
551.75
795.5
982.75
1050.5
1066.5
1017.5
993
1020.25
1250.75
1622.75
2035.5
1969.5
1897.5
2297.75
2557.25
2529
2433.25
2426.5
2161.5
1856.5
1862.5
1831.75
1584.5
1510
1237.75
1034.25
938
996.75
831.75
580.5
441.5
404.5
386.5
316.25
307
293
286.5
372
482.75
477
521.25
465
418.75
405
383
401.25
449.25
464.75
487.25
738.25
905
1010.25
1209.5
1219.5
1247
854
959.5
741
883
997
993.25
1003.5
927.25
757.5
685.25
924.75
919
1225
1238.25
1222
997.25
1021.75
759
704.5
728.5
793.5
921
942
1033
1139.5
1297.25
1447.5
1543.5
1751.5
1927
2116.25
2022.5
1977.75
2199.75
2345.75
2208.75
2026.75
1928.5
1975.5
1984
1881.5
1737.25
1626.5
1764.5
2072
2243.75
2442
2711
2740.75
2728.5
2808
2740
2384.25
1986.25
1760.25
1767.5
1978.5
1685.25
1278.75
1115
939.25
659.25
467
431.25
365
393.75
437
483
659.5
988
1651
2160.25
2513.25
2433.5
2164.75
1919.75
1882.25
1958
1983
1759
1527.75
1309.5
1140.5
1025
1009.25
1187.25
1317.5
1376.75
1522.75
1949.25
2348.25
3110
3445.25
3523.25
3592.5
3544
3073.5
2767.75
2747
2560.75
2064.75
1748
1749.75
1411.75
1030.25
675.75
742.5
1106
1492.75
1340.5
1382
1298
1170.25
1092.25
1373.75
1673
2089
2012.75
2007
1704.75
1366.5
1168.5
988.25
988.5
977.5
852.75
711.75
593
527.5
544
475.5
441
377.25
278.75
241.25
200.75
159
122.5
113.25
107.5
62
67.5
103.75
148
187.5
246.75
405.5
524
738
1015.25
1161
1452.25
1738.75
2090.75
2626.75
2911
3001
3071.75
3031
2712
2453.75
2439
2651
3127.25
4016.25
3023
1837
940.5
1042.25
1450.5
2737.25
2996.5
2703.5
2560.25
2774
3268.5
3593
3223
3178
3280.75
3419.75
3511
3547.25
3654.75
3450
3699.75
3377.25
3431
3472.25
3529.25
4111
4332.5
4435.25
4590.25
4516
4420
4093.75
4154
4290.5
4225
4067.75
4073.25
4100.5
3879.5
3631.75
3080
2724.5
2362.75
2142.75
2118.25
1812.5
1365
997.5
1211.5
1554.5
1907.75
2508.5
2917
3074.25
3294
2904.5
2835
2315.25
1912.5
1787.75
1674.25
1704.5
2084.5
2118.75
2109
2323
2780.75
3073.25
2943.75
2587
2449
2298.75
2211.75
2230.5
2414.75
2461
2544
2689
2537.25
2614.25
2917.75
2794
2688.75
2957.25
3304
3551.75
3626
3795.75
3838.5
3924.75
3794.5
3867
4096
4188.75
4108.25
4176.25
4065
3834
3584.75
3403.5
3018
2710.25
2437.5
1995.5
1525
1195.25
985.25
757
608.5
394.5
287.5
195.25
84.25
63.75
53.25
41.25
42.75
81.25
179.5
338.25
653.25
1089.25
1380.75
1490.75
1382.75
1384
1400.75
1262.25
1004.75
702.75
635.5
762.75
907.25
956.75
1023.75
1146.75
1316.25
1387
1394.75
1367.75
1067.5
834.5
721
694.75
668.75
788
796.75
698
661
645.25
676.75
603.5
468.25
515.25
436.75
376
463.25
665.75
687.25
599.25
1007
1576.25
2153.5
2569.75
3119.75
3482.25
3877.5
4286.75
4584
4663.25
4681.75
4705.75
4726.25
4511.75
4476
4185.5
4660.25
4624.75
4424.25
4003.75
3401.25
3441.75
3343.5
3625.75
3535.75
3423.75
3289.75
3328.5
3618.75
3627.25
2854.75
2082
1562.75
1371.75
1661
1787.25
1634.75
1738.75
1487.25
1113.5
880.75
748.75
830.25
1608.75
1673.5
1948.75
2210.75
2685.25
3210.25
3507
4225
4172.75
3871.75
3612
3628
3306.25
3230
3298.5
3364
3272.75
3167.25
3117.75
2661.5
2669.75
2678.25
2341.5
2247.25
2436.75
2305
2580.75
2437.25
2263.25
1985.5
1853
1864.75
2149
2408.25
2696.5
2792.75
2716.25
2813.75
2944
2949.25
2861.25
2596.5
1760
995.5
448
340.25
453.5
772.25
962.25
1392.75
1484.25
1100.75
741.25
513.75
373.75
284.25
257.5
231.25
212.25
309.25
382.5
337.5
274.5
271
199
98.5
60.5
127
149
224.75
307.5
352
369
342
271
245
189.75
149.25
126.75
108.25
100.25
98.25
96
116
129.5
144.5
128.75
173.25
250.25
292.75
241.5
173.25
172
214.75
248.75
216.75
134.25
95.5
106.25
125.5
186.25
270.5
390.75
418
365
358
455
663.75
824
1113.75
1467.25
1506.5
1320.75
988
755.75
490.75
435.5
477.5
356.5
311.25
267.25
266
388.75
675
956.75
1179
1448.75
1734.75
1772.5
1748.25
1811.5
2049.25
2421.25
2960
3100.5
3035.5
2664.75
2427
2058
1768
1360.5
1025.75
763.5
616.75
508.5
424.75
366.75
502.5
696.25
971.25
1108.25
1102.25
1092
1163.5
1479.25
1879.75
2183
2446.5
2553.75
2621.25
2552.75
2313
2287.75
2464.5
2640.5
2615.75
2565
2433.25
2425.75
2340.75
2234.5
2235
2322.25
2300
2380
2234
2439
2596.25
2622
2850
3089.25
3180
3342.75
3331.75
3070.75
2746.75
2601.5
2419
2230.75
2127.75
2039.25
1966.25
1919
1884.75
1979.5
1928
1653.25
1410
1280.25
1106.25
1092
1232.75
1793.25
2525
2894
2746.25
2590.5
2290.5
1857
1489.5
1385.25
1460.75
1684
1343.75
1035.25
939
1519
2077
2160.75
2413.5
2288
2313
2023.25
1543
1542.25
1457.75
1491.5
1345.25
1317.5
1096.5
768
533.5
427.75
379.75
304.5
371.5
377
377.75
297.75
225.75
175
98.5
102.75
169.75
204.5
230.75
314
406.5
482.75
562.5
623.75
867.75
980
1069
1233.75
1346.25
1341.75
1120.75
968.5
858.25
858
1024
1117.75
1099
1099.25
1232.25
1432.5
1610.75
1788.5
2168.25
2356.5
2297.25
2546.75
2919.25
3198.5
3375
3382
3662.25
3755.75
3616
3645.25
3761.5
3768.75
3649.5
3568.5
3245
3137.25
2839.5
2591.5
2645
2576.5
2469.25
2283.25
2327
2425.25
2509.5
2419.75
2233.25
2131.75
2205.75
2177
2113.75
2152
1949.5
1712.25
1638.75
1656.5
1534.5
1302.75
1218.75
1168.5
986.75
858.75
975.5
1208.5
1444.25
1604
1755
1914.75
2229
2448.75
2385.5
2416.5
2576
2602.25
2553.5
2430
2060.25
1415.5
868.75
481.5
299.5
308.75
297.75
247.5
259.25
215.75
143
152.25
144.25
174
250.75
425.5
622
732.25
791.75
995.75
997
1352.25
1669.75
1685.25
1575.5
1459.25
1444.75
1672.75
2063
2375.5
2542.75
2790.75
3107.25
3334.25
3662.5
3935
3750.75
3572.25
3572.75
3575
3581.75
3590.5
3956.5
4195.25
4240.5
4279.5
4121
3990.25
3836.75
3797
3801.25
3820.75
3820.25
3692.75
3542.25
3523
3543
3530.5
3530.25
3802.25
3889.75
3878.5
3878.5
3886
3859
3828
3812
3785.25
3689.25
3697.75
3721.5
3511.5
3159.25
2750
2429.5
2192.25
1829.5
1554.75
1375
1304.75
1192.5
1168
1177.75
996.75
818.75
650.75
512.5
461
487.25
443.75
418.5
393.25
395.25
348.75
276.5
248.5
196
124.25
89.75
82.75
38.5
57.75
48.5
47.5
61.75
66.25
62.25
62.75
