Wind Onshore [MWh] Berechnete Auflösungen
8342
8450.25
8430.75
8227.25
7706
7858.25
8448.75
8676.75
8681.75
8296
7732.75
7293
6858.75
5794.75
5065
5049.25
4953.5
4686.5
4475.25
4077.75
3868.5
3457.5
2992
2682.25
2648
2969
3444.5
3605.25
3708.75
4100.5
4580.5
4864.5
5402.5
6029.75
6098
6577.75
7540.75
8011.25
8147.25
7704
6749.75
5484.75
4877.75
4916
4655.75
3863.5
2653.75
1660.75
1325
1374.25
1214
1048.25
1179
1863.75
2821.75
3575
4394.5
5129
5283.25
5121.25
5284.75
5082.75
5063.75
5129.25
5663.75
6765.5
7945
8704.5
8790.5
7412.75
5499.25
4579.5
4054.5
3953.5
4047.25
458
6172
10114
15227.75
18431.75
19911.5
19694.25
18323.5
17039.25
16554.25
16933.25
17070.75
16729.75
1723
1734
17432.25
17429
16472.25
13780.5
11309.25
9817
9210.25
8647.5
8154
8398
9466.75
11619
13868.25
15409
16567
16977.75
16343.25
15569.25
14776.25
14454.5
14142.75
14370.5
14298.25
14486.25
14911.5
14683.75
14025.75
12457.5
11168.5
10627.5
11488.25
12853.75
14360.75
15241
16287.25
18983.75
22653.25
25961
2796
28744
28864
29306.5
29035.5
29080.5
27986.75
27216.5
26555.75
26249.5
26832.75
27125
26680.5
25346.5
24724.25
24501.25
24254.75
24041.25
23284.5
21601.5
19471.5
18130.5
1726
15988.25
14016.75
12588.25
11576
10190.5
8609
7350.75
6445.25
5461.5
4640.5
3726.75
3139.5
2876.5
2841.5
2534.5
2203.5
2221.25
2241.75
2469
2687.5
2655.5
2726.5
3098.25
3851.75
4682.25
5156.5
5181
5112.25
5385.25
5474.25
5436.25
5326.5
5142.75
4919.25
4798
448
428
3864.5
3125.25
2206.25
1779
1758.75
1750.25
1803.5
1803
1817.5
2001.75
2616.5
3039
3254.25
3188
2870.75
2459
2229
2184.75
2460.25
2825.25
2884.75
2878.25
2963
305
3101.25
2522
1482.5
707.25
391.5
362.75
490.5
757.5
1225.75
2196.75
3605.25
4573
4860.25
4652.5
4360.75
4020.25
3676.25
3195.5
2922.25
2744.25
2613.25
2698
2919.25
3384.5
3706.25
3504
2766.75
1992
1472.5
1222
1232.5
1465.75
2281.5
3993
6232.5
8398.5
1021
12087.25
13385
14386.75
15735.25
16630.25
16779
16377.75
15412.5
15575
15634.25
15718.25
15590.25
14668.5
11844.5
10318
9536.25
9458.75
9545.5
9743.75
10468.25
12425.25
15223.5
17886.5
19773.5
21774.75
23170.5
24572.25
25413.25
26254.25
27007.5
28275
29329
30815.25
32564.25
34917.75
37005.5
39295.75
41003
42479.25
43668
44181.5
44244.25
44826
43792
44263
4374
42937.25
41768
40404.75
38014
35981.25
35181
33368
31908.75
31250.5
30175.75
28321.75
27595
27377.25
27122.75
27963.5
29665.5
31579.75
34152
34438
34902.25
34042
3224
30782.25
28872.25
27039.75
24459
21742.25
19093
17307.25
16745.75
17348.25
18095.25
18984.25
19841.25
20259.75
20063
18882
17314.25
14630.5
13216.75
13588.25
14010.75
13633
13452.25
12316.5
10843.75
11132.25
12242.5
13607
15579
17351
18904
21296.5
22594
24112
26561.25
28926.75
30984.75
32988.25
35313.75
36736
37407
37718.5
38045
37055
35874.25
35533.75
36417.75
39372.25
39308.75
37275.5
36236.5
35269.5
35093
34438
32904.75
31889.75
30662
30008.5
28693.5
27867.25
26334.75
25868
25888.75
23784
21650.25
19161.5
16860.75
15516.75
14444.25
13562.75
11812.25
9423.5
6911.25
5238.5
4348.25
3777.75
3059.75
2155
1649.75
1284.5
1324
1603.5
1891.5
2212.5
2544
2852
3297
3813.75
4423.5
4274.5
3387.5
3159.5
3198
3478.5
3966.75
4703.25
5548
6999
8555
9466.75
9695
9393
8725.5
7652
6925.25
604
5131.25
442
3937.25
3591.25
3265.5
2978.5
2775
2316.75
2017.75
1917
2300.25
3100.75
4669.75
6201.5
7386.25
7922.5
7985
7971.5
8354.75
8183.5
8662.25
9125.75
8951.75
9308.25
9952.75
10859.75
12251.5
13654.25
15551.25
17612
18569
19468
21435.5
23050.5
24441
25639.5
26045.5
26326.75
26239.5
26997
27171.75
27993.5
28260.75
28908.25
29006.5
29166
28931.25
28717
28658.25
28291.25
27569.75
27398.25
26814.75
26308.5
25727
25728.25
26543.25
27072
27040.5
26908.25
26368.5
25073.5
22910.75
20947.25
20132.25
19422.5
18909.75
17974
16543.25
15294.5
14286.25
14009.5
14072.75
14176.5
14908.25
1546
15644.25
15456.25
13653.25
12939.5
14043
15935.25
16381.75
15879.25
15484.25
14815
13733.5
12518
11638.75
11673
11630.25
11150.75
10281.75
9775.75
9576.25
9325.25
9253.5
8841.5
8537.25
8242.5
8303.5
8427.5
7636
6460.75
6297.75
6675.5
7367.5
7411.75
7764.5
8152
8118
7986
7687.75
7501
7273.5
7054
6718.25
6479
6444.25
6389.25
6361.5
6251.75
6312
6831.25
7238
7531.25
6889.5
6433
7621
8193.75
7584
6699.5
5991.5
553
4942
4739.25
5249.25
6368.5
6941
6720.5
6392.5
5939.25
5857.25
5711.5
5333.75
4995.75
5236.75
5704.5
6432.5
6671.75
5845.5
4343.75
3709.25
3815.5
4062.5
4944
6297.5
7670.75
8076
8456.5
10405
11899
12185.25
12216.5
11331.75
10803.75
10440.75
10134.25
9558.25
9306
9137.75
9251.5
9589
9410.5
7697
5076.5
3553.5
3095.25
3029.25
3084
3296.5
3518.25
3796.75
4517.25
5872.5
637
5911.75
5055.5
4202.5
3653
3347
3044.5
2793.25
2697.5
2384.25
2334.25
2306.75
2083.25
1818.5
1411.5
1310.25
1683.75
2558
3759
4857.5
6066.5
6983
7928.25
9859.25
11731.75
13574.75
15191.5
16722.5
18072.75
19154.25
19296.25
19020.5
18848.25
18280.75
18411.75
19106.25
18856.75
19400.25
19440.75
19558.75
20108
19710.5
18761.75
17715.5
17014.75
16203.5
15105.75
14535.75
13266.25
12396.25
12151.75
12145
12156.25
12822.5
12439.75
13253
13507
13721
13702.5
13518.5
12473.5
11857.5
11686.75
12172.75
12506.5
12800.25
12232.25
11173.25
9727
8384
6795.75
6052.25
6615
7576.75
7783.75
7454
7440.25
7532.25
7362.75
7354.25
7318
7166.75
6724.5
6276.5
5678
4924.25
4185.75
3991.5
4325.75
4892.75
5347.5
5680.25
5604.75
5714
5826.25
7662.25
10971.5
14595.75
18087.25
20431
23057.25
25163
26921.5
28542.75
30609.5
3282
33896
34185.75
33086.25
32333
31974.25
31461.75
30514
29168.5
28043.5
26283
24852
22304.5
19153.5
17636.5
17153.25
16936.25
16590.75
16020.5
15416.75
1437
13684.5
12658
11311
9667.25
8285.25
7105.5
5998.75
5149.75
4753
4879
5215.25
5947.75
6709.25
7282.25
7663.5
7570.25
7374.5
7937.75
8254.25
8212.5
8652.5
9143.75
9314.25
10057.25
10819
12064.25
13178.25
13663
13295
12588.75
11564.5
10570.75
9970.25
9635
9433
9198
8807.5
8838.25
8783.25
8481.75
8655
9153.75
9869.5
11153.5
12962.25
14142.5
15557
16973.75
18378.75
19424.75
20869
21879.75
22218
22003.5
21255.75
19216.5
18008.25
17980.25
17579
17545.75
17390.25
17991
19674.5
20613
22433.75
24309.25
24821.75
25160.25
25710.75
25896.75
27829.25
28355.5
27387.5
26192.5
24732.75
22574.5
20239.25
18037
15347.25
12462.25
11017
10411.75
10849.5
11982.75
13571
1366
13659.75
12596.25
12051.75
12545.75
13209.5
13650.75
13355
12840.5
12807.25
12489.5
12539.75
11595.5
10588
9424.75
8819.25
8626.25
8516
8009.5
7875
9019
11067.25
13428.5
16812.25
1858
19991.25
21391.75
22884.5
23399.75
25072.5
27076.25
28068.75
27559.25
28273
29071.75
29119.5
29767.25
29683.75
30749.75
35193.75
38860.25
41191
41967
41516.25
41042
39322.75
35485.75
31467.75
32146.25
35176.75
37170.75
36034.25
35595
35019.5
33838.75
32915.25
32273.5
32337
31225.5
31727
32012.5
31699
33564.75
35451.25
36180.5
35773.75
34522
33885
33107.25
33587.5
35237.25
35947
36593
36086.25
35584.25
33734
30349.5
25947.5
23283.75
22099.5
20642.5
19838.5
19345.75
18844.5
17947.75
16630.75
15829.5
15403.25
14983.25
13083.5
11859
11882.5
11573.25
12160.5
12604
1214
12825.75
13162.5
12099.25
1016
8875
8981
9219.75
9335.25
9038.25
9349.75
10007.75
10744.5
11855
1272
13473.75
14446.75
15457.5
14802.75
13359.25
11426.25
11446
11737.25
12209.5
12948.75
15043.25
18927
20727.75
21607.75
24731.5
28108.25
29362.25
29375
28323.5
27656.25
26691
25874.5
24897.5
24049
2379
23472.25
23541
22067.25
18177
14233.75
11752
10228
9721.75
9842.5
9970.25
9778.5
9936.75
10687.5
12332.75
13868.75
14275
14181.5
15012
15566.75
15588.75
15356
14725.25
14065.5
13325.25
12747.5
12466
11604.5
9218.25
6769.25
5248
4500.25
4049.25
3848.75
3644.75
2725.25
2127.25
2061
3012.25
4036.25
4705
5550.5
5952
6075
6494.5
6915.75
7706.75
7436.25
7270.75
7161
6876.75
6458.25
5727.75
4016.5
3204
3346.75
3582.75
3553.75
3152.25
3009
3181.75
2904.75
3229.25
3832.25
4115
4757
5116.25
5204.75
5827
6469.25
7270.5
7693.75
7795
8419.5
8135
7840.25
8026
8862.25
9959.25
10587
11396.25
11808.75
11866.75
11335.25
9763.75
8295.5
7773
7710.75
8349.75
8530.25
8070.25
7427.25
6741.75
5925.25
4918.5
4290.5
3862.5
3841.75
4397.25
498
4931.25
5135
5580.75
6406
7227.25
7785.75
8609.5
8991
8688.75
8901
10213.5
11834.5
12989.25
14453
15385
15978
17440.25
18080.5
18347.5
18431.5
18709.5
19535.75
21487.25
22578.5
21858.25
22251
24416.25
25987.25
24763.5
24225.25
26188
27147.25
24698
23429.5
22032
22323
23467.5
24268.5
24871
26005.75
26609.25
26806
27092.75
26441
26823.75
28549.5
30227.75
31456.5
30644
29297.5
29029.5
28575.25
27514.75
26937
26451
24250.75
21505.5
18800.75
17858.75
18802
20587.5
22984.75
23745.5
23942.25
24645
26468.5
27467
29030.25
31543.75
33885.75
35347.5
34660.75
33122.75
32761.75
31993.25
30566
28965.5
28076.5
26970.5
25312.75
23133.75
20586.75
2018
22616.5
25266.5
26930.25
27498.25
27781.5
29093.25
27005
27017.25
26480.75
26833
26696
27869.5
29324.75
30436.75
29722.25
30269.25
27234
24515.25
24695
23649
25891.25
30196.25
31604.5
31671.75
32445.5
33461
33017
31113.25
29944.25
28587.5
27271.5
25372.25
22534.5
19141.25
15811.75
12545.75
10178.75
9737.75
9797
9295.75
9704.25
9808.25
9607.5
11045.25
11712
13414.5
14706.5
15771.25
16719.5
17477.5
17789.75
18049.5
18025.5
18237.5
18827.5
19285.25
19269.5
18697.25
1812
16825.25
13901
13633.75
16314
18281.25
19684
20957.25
22861.25
23535.75
24459.75
25108.5
24122
24222.75
24444.75
24479
25083
24288
24094.75
23810.25
22898.25
20566
18281.25
17196.5
15895.75
13763.25
11096
8131.5
7546.5
8336.75
8384
8032.75
7701
7667.25
7358.5
6421.5
5108.25
4251.75
5383.5
7111.5
8826
10278.25
10555.5
10608
10594.25
10696
11225.25
11729
12047.5
11816
10245.5
8036.25
7111.5
6971
7221.25
7986
8745.5
8649.25
8072
7396
6307.5
7138
9571.5
11815
13728.5
14909
1654
17090.75
18239.5
19737.75
20167.5
21151
23267.75
24285.75
25113.25
25860.25
27174
3008
32511.75
33847
33948.5
33651
32394.75
31069.25
27884.75
25685.5
25581.5
25894.75
25610.5
24776.75
24751.75
24794.25
24337
23023.25
20383.25
17641
16605.5
15963
15227.25
14685.25
15153.5
15570.25
15983
15614.25
15802.75
15628.75
14801
14232.5
14103
14706.25
16402.25
17732
18249.5
18911.75
20024.25
20848.25
2141
21869.75
22322.25
22584.75
23017.75
22709.5
22554.75
22307.75
22845
23226.75
23315.75
23862.25
24267.25
24939.75
26005
26937.25
27178
26937.75
26280.5
25708.25
24589.75
24506.25
24087
23275
22081.5
21129.25
20089.25
19156.75
18781.75
18139.25
17664.25
18478.5
18496.5
17726
17563.25
17488.75
17731.5
17915.75
18078.25
17885.75
17116.25
15921
15713.75
15823.25
15549.75
14983.75
14000.25
12841
11926.5
11658.5
11755.25
12069.5
12206.25
11457.75
9186
8820.75
11001
12448
12874.25
11936.25
11191.25
11016
10581.5
10407.75
10240.25
10050.75
10666
11304.5
10775
9880.75
8997
7788.25
6978.25
629
5656.5
5034.25
4423
3634
2389.5
1732.75
1978.75
2120.75
1888
1522.75
1587.5
1908.25
1874.25
1980.25
1873
1931.25
2525.25
3315.5
3717.75
378
3650.5
3116.75
2629.75
2082.75
1642.25
1373.25
1242
1136.75
952.25
531.5
384.75
592.5
646.25
607.25
742
779.5
839.75
874.25
702.5
720.5
1318.25
1989.75
2724.75
3389.25
3971.25
4368
447
4497.75
4332.25
4310.5
4492.5
4820.75
4717.75
3062.75
2907.25
4994.25
5975
6182.75
6171.5
6114
6220.25
6234.75
6459.25
7748
10880.5
13713.75
14867
1517
14465
13204.75
12093
11278.75
10821.75
10556.25
10181.5
9221.75
7224.25
5291.25
5695
7674.25
8749.25
8192.75
7403.25
6871
6852.25
7199.75
7489.5
7334.75
7843.75
7759.75
7169.25
6711
6056.5
5503.25
4863.25
4363.75
4139.25
4053.5
4241.5
4224
3871.5
3086.5
2699.25
2514.5
2554.5
2600.5
2800.75
309
3287
3167.25
3011.75
3032.5
2956.5
2755
2419.25
2164
1999.25
1888.25
1796.5
1672.25
1634.25
1641.25
1632
1678.75
1666.5
1065.25
816.25
966.25
1108.75
1052.5
1258.75
1701.5
1854.5
2078.5
2177
3019.75
4386.5
6329
8269
10061
11375.5
11800.5
11811.5
12126.25
12440.5
13187
13895
14463.75
13374.5
9888.25
9052
9646
10094.5
10492.75
11435.75
13881.5
15766
20592.75
23755.25
25478
28641
30577.5
30495
29225
28545.25
25596
23309
22703
22930.5
23819
23334.5
22808.5
22551.75
23458.75
25388.25
27823
28824.5
26866.5
26298.25
27680.5
27902.5
23692.5
18387.25
12124.5
8296.5
6229.25
5873.5
6593
8667.5
11101
12938.5
14944
17312.75
19263.5
22398.5
23918.75
23595
21825
22333
23672
23146.25
21573.75
19490.25
18265.25
17447.75
16300.25
14904.25
14845.25
14246.75
13083.5
13596
15615.25
17548.75
19744.5
20726
21961.25
22470.25
23409.75
24048.5
23682.5
22393.25
22386.75
22449.75
21974.25
2014
17754
15784.25
13784.5
12014.75
945
6151.75
3248.5
2545
2331.5
2321.25
2409
2497.25
2891.25
3266.75
3341.5
3129.5
2951.75
3083
2972
2708
2121.75
1791.25
2292.25
3093
3588.25
4409
5208.5
5875.25
5989.25
5865
5589
6176.25
6699.25
6772.5
6587
6350.75
6178.75
6274.5
6518.75
7178
8216
9440.25
10018
9917
9752.25
10240.25
10854
11303.25
11963
12679
13063
12999.25
12982
12846.25
12249.25
12186
11753.75
10874.5
9934.75
9179.25
8687.25
8467
8405.25
8307
8138.25
7966.25
7454
6501.5
5605.25
5325.75
5383.5
5583
5744.5
5676.5
5827
5979
5985.5
5838
5517.5
5525.75
5714.5
5746.75
5756.75
5341.75
4892.25
4532
4397
448
4707.75
4887.75
4801.25
3987
3639.75
4133.75
5083
6777
8696.25
10187.75
11144.5
11948.25
12785.5
13263.25
12803.5
12915
13500.75
13301.75
13463.25
13576
12952
12396.75
12513.25
12782.75
13399
13821.75
13151.5
11837
11515.75
12985.5
14204.25
15086.5
16052
17115
17631.75
18041
18082.25
18166.75
16829
17309
19051.5
19754
19744
18860.25
17624.5
16517.5
16418
16537.5
16852.5
17467.75
16167.5
14428
14671.5
18688.25
21099.75
21709.25
22602
23170.25
23811.5
24682.25
26108.25
25915
23542.5
21338.5
20825.25
19094.25
18501.5
17217
15705.5
14995.5
14451
13958.25
13527.25
13226.5
12379.75
11262.5
11210.25
11557
12241.5
13145.25
14333.5
15725.25
16457.75
16961.5
17423
16785.75
15601.25
16645.75
18453.5
19425
20575
20636.25
20385.75
20137.75
19845.25
19111.5
18807.5
18819.75
16758.75
12845.25
10148
10141.75
12177.5
1375
15676
16551.5
18509
20452.25
19707.25
18118.75
17578.75
20334.5
22706.5
22416.5
21648
19909.25
18544.75
17713.25
17416.75
17026.75
16709.25
16477.5
14934
11197
7514.5
6648
7776.75
9717.25
10869.75
12293
13225.75
12950.75
13066.75
12974
13800.75
15985.25
16853
14879.25
13395
12239.75
11164.25
10267
9814.75
8950.25
8367.5
7918
7357.5
6651
5915.25
5584.75
5167.5
5504.5
5529.75
4742
5343
6113
5875.25
5907.25
7456.5
10655
13933.75
1607
17471
18534.25
19453.75
1978
20390.75
20429.25
20388.25
21019
21068.25
21384.5
22925.75
23618.25
24213.5
24920.25
25132.75
25441.75
26546.25
27075.25
27687
27408.25
26105.5
24097.25
22157
20415.75
19445.5
18619
18258
18026.5
16858
15739
14850.25
14642.5
13690.5
14038.5
15680.25
16582.75
17976
19142.75
19849
20964.25
21796
21710.5
20959.75
19409
16978.25
15680.5
15841.25
15600.75
15815
15878.75
15729.25
15550.75
15213.75
14849.5
14242.5
13228.75
10683
9227
9928
11046.5
11257
11538
11744.75
10763.75
10820.25
10537
10038.25
8264.75
6226.25
5348.75
5534.25
5759.5
6142.5
5888.25
5847.25
5724.5
6011.5
5951.75
5766.75
4882.5
3372.5
2339.75
2881
3159.5
3340.75
3326.25
353
3440.5
3291
3045.5
2361.5
1868.25
1591.5
2014.75
3195.75
4687.25
5904.25
7119.5
8315.25
9137.75
9567.25
10162
10886.75
11706.75
11186.25
8383.5
7452.25
7700.75
7305.5
7185
7223.75
7345
7768.75
8244
8604.75
8547.75
8480.75
9369
9910.5
10290.5
10077.5
9730.75
9713.5
9679.25
9362
8951.5
8827.25
8757.25
8322.5
7700.75
7804
8434
9172.75
10050.25
10538.75
10739
11077.5
11564.25
11337.75
10895.5
10181.5
9393.75
9794.75
9876.5
9588.75
9107.5
8210.75
7609.25
7005
6486
6381
5896.75
4396.75
3045.5
2487.25
2029
26
2179.75
1882.25
1692.25
2049.25
2087.75
2301
2243.25
2322
3327.5
4903
6052.75
6817.25
7473.5
8556.25
9321.25
9748.75
10168.75
10614.5
10197
8362.5
4471.25
2135.5
1769
1938.5
1701.25
1560.25
1730.25
2367.25
273
3208
3351.75
3802.25
4555
4552.5
4949.25
6728.75
8471.25
1032
11953.25
13169.75
13474.5
13912.25
13912.5
12581.75
11971.75
11582.75
10788
9919
9727
10407.75
10544.75
11176
12116.5
12053
11309
10037.75
8235.5
8083.5
7866.75
7742.25
7409.25
7267.25
7078.25
6734
6627.75
6261.75
5822.25
4111.5
1923.5
1527.5
1231.75
1186.25
1153.25
1208.25
1372
1602.75
1840.5
2122.25
2399.25
2758
3831.75
6178.75
7915.5
8819.75
9196.25
9517
9451
9244.5
8884.5
8417.25
8088
6789
3910.75
2393.25
2382.5
3049.5
3472.25
3814.5
3967.75
4565
5502
6973.75
8307.5
9448.75
11736.25
14830.5
16431
17097.5
17279.5
17141.75
17219.5
17711.25
17927
17724.25
17583
15799.25
13063.75
11263.5
11022.75
10962.75
11407.5
11679.75
11347.5
11762
13927.5
14959
15395
14561.75
14626.25
14066.75
13024
12197
11725.75
10958
9928.25
8872.75
7859.25
7194.75
6686.25
5595.75
4584.75
3633
3487.75
3521.75
3514.5
3872.5
4344.25
4852.5
5664
6382.25
7057.25
7776.25
8428.25
8994.25
8674
8388
8520.5
8673.75
8953.5
9079.5
9671
10288.75
11354
11845
11921.25
11403.5
11930.75
12048.75
11210.25
10234.75
10349.5
11803.5
13265
14106.5
14396.5
14154
13877.75
14855.5
15242.75
14919.5
1405
13767.5
13553.75
12751
12153.75
12434.25
11763.75
9834
8767
9490.5
10065.5
9688
9334.25
9235.25
9097.5
9639.75
9763.5
10000.25
10056.5
9732.25
10507
13695.25
16311.5
17524.75
17465.75
17392.75
16891.75
16312.25
16388.75
16303
15628
1296
10677.5
10232.75
10428.75
11933.75
12820.75
13824
15009
14651.25
14554.25
15059.25
14835.5
15514
16658.25
18746
18431.5
17963.75
17286.5
16409.25
15988
15868.5
16008.5
15985.5
15053.75
12403
10290.5
9200.5
8469
8058.25
7354.75
6866
6519.25
5741.5
5095.5
4114.75
3413
2736.25
2518.75
2476.5
2462.5
