Wind Offshore [MWh] Berechnete Auflösungen
758
737
840.75
1011.5
1154
1468.5
1590.5
1682.5
1778
1636
1269.75
1080.75
1036
1183.75
1252.25
1434.25
1323
1091.5
1003.75
1215
1232.75
1205.25
1169.75
1053.25
966.25
990.5
990.25
1018
1230.75
2320.75
2734.75
3736.5
4246.5
4424.25
4383.25
4543
4222.25
3810.25
3576.25
3421.5
3
3665.5
4067
4156.75
4238.25
5406
5326.25
5267.75
5426.5
4844.5
4527.75
4244.75
4540.75
411
4297.75
4521
44
4359.75
3760.75
3629.75
4074.75
4131.75
4278.25
3538.25
3311
3229.75
3615
3359.5
3503
3444.25
3893.75
4091
3999
3658
4229
4392
4461.25
4233.75
4102.25
4199.75
4228
4021.25
3890.5
3523
3973.5
5265.5
5690.25
6095.75
6084
5734.25
5752
5650.75
5341.75
5098.75
4461.25
3797.5
3502
3766.25
4191.25
4186
4235.5
4266.75
3666.25
3039.75
2551.25
2107
2098.75
2102.75
2275.5
2425.25
2592.75
2690.75
2684.25
2395.25
1875.5
1343
888.5
548.75
503.25
251.75
135.75
172
129.5
105.75
91.5
118.25
132.5
183.5
334.5
520.5
607.75
687.75
695
733.5
745
689.5
600
655.25
826.5
876.75
833
743.75
613.25
592.75
687.5
674.5
518.75
398.75
267.25
191.75
137.25
84.5
84.5
90.75
159.25
201.25
263
169
148.75
226.5
201
160.75
143.25
147.75
172
162.25
123.5
95.25
69.25
98.5
73
59.75
24
20.5
15.25
12.5
24.25
43
86
124.5
216
420
713.5
824.5
902.25
948.5
988.5
908
792.5
528.25
622
781
1063.75
1142.75
734.5
471.5
276.75
210.75
298.25
391.5
412.25
452.5
563
658.5
917.5
1255.25
1314.75
1259
1106.5
1020.5
1064.25
1196
134
1264.25
1269
1379.5
1472.5
1671.75
1824.5
1894
1611.5
153
1726.25
1867
2281.5
2756.5
3210.25
3625
4025.75
4542
4866.5
5004.75
4974.25
4883.75
4642.5
3984.5
3396.75
3076.5
2918.5
3449.5
3539.75
3693
3276.5
3654
3416
2819.75
3459
2701.75
3480.5
3928.75
4148.75
4379.75
4818.25
4871.75
4646.75
4282
4012.5
3785.25
3802.5
3622.75
3391.75
3648.5
3721.25
3476.75
3578.5
3574.25
3781.5
3938
3672.75
3213.25
3102.25
3288.75
2919.75
3248.5
3357.25
3677.75
4383.75
4392.75
3566.5
2593.5
1296
797.25
607
746.75
778.25
1113
1025.25
1172
1129
1118.5
1239.75
927.5
707
314.75
169.25
183.25
478
1205
2194
3608.5
5029
5997.75
6348.75
6522.5
6494.75
6466.75
5806.75
5127.75
5071.5
4783.25
465
4085.5
3442.75
3453.75
3078.25
3349.5
3424
3279.5
3395.5
3186.5
3651.25
3488.5
3171.25
3083.75
3723
3151.5
3122.25
3098.75
2876.75
2836.25
3236.75
2615.5
2415.75
2512.75
3155
2441.5
2856.75
2178.75
1489.5
1021.75
653.25
375.75
113.75
81
38.25
12.25
14.25
42.25
71.75
104.75
191.25
352.75
450.5
653
672.25
745.25
863.75
790.25
744.5
734.5
771.5
786
682.25
539.25
538.75
392.75
332.25
272
171.5
100
96
117
110.75
237.5
397.75
612.75
893.5
1262.75
1619.75
2038.5
2455
3085
3495.25
4015
4613.25
5158.75
5410.75
5424
5322.25
5159.5
4784
4158.5
3701.5
3675.75
4924.5
5577.25
5884.5
5755.75
5497
5777.75
5327.75
4480.25
4554.25
4565
5139.25
5216.25
5661.75
4973.5
4340.25
3824.25
2980.75
2748.75
2964
2944.75
2974.5
3427.75
3838.25
3661.25
3553.75
2979
3271.75
3753.75
3714.75
261
1878.75
1203.5
1062.5
972.25
1229.25
1202.5
1093.75
1203.5
1789.75
2111.5
2557.5
3238.5
4046
4864.25
5020.25
4997.75
5064.5
4827.25
4997.5
5215
5493.5
5579.75
4977
3293.5
3533.5
3894
3825
3836.25
4920.75
561
5839
6398
6600.5
6635
5280.75
4386.25
4311.5
3982.25
4142.75
4063.5
4196.25
4174.25
3993.5
3407.75
3407.5
3076.75
2936.75
3305
3401
377
4027.5
4487.75
4389
4208
4202.75
4209.75
3994.5
3863
3776.5
3218.5
2952.5
2945
3031.25
3716.75
3902
3825
3558.75
3291.25
3614
3357.25
3527.75
3545
4056.25
3365
3302.25
2963.5
3906.5
3749.75
4106
529
5325
6134
5525.75
5108
5577.25
5683
5686.75
5378
5141
5182.75
5077.5
4568.25
4616
4066
3555.75
3566
3162
2499.5
2543.25
2568.5
2851.75
3597.75
4508.25
4957.5
5374.25
5943.5
5676.25
5602.75
5675.75
5375.5
5315.5
4968.5
5184
5528
5094
5398
5434
4686.75
4323.25
4548.75
4113.5
3773.25
4431
5373.25
5415.25
5507.75
5808.5
5938.5
5912.5
6015
5996.25
6096.25
6058
4834
4650.5
3533.75
3237
3087.75
2184
2003.5
1333.5
1280.25
1252.75
1316
1295
1343.5
1325.5
1062
964.25
946.25
920.75
793.75
702.75
587.75
553.5
727
829
747.25
914.25
748.25
1010.5
933
666.75
492
502.75
582.5
391.5
690.5
1287.5
1762
2737
3458.75
4051.25
3358.5
2816.25
2683.5
2446.25
1821.75
1499.25
1324.75
1600.25
1873.25
1681.75
1371.75
1384.75
1630.75
1749.75
1684.5
1693.5
2025.75
2075.5
2088
1973
2065.5
1994.5
2176
2400.5
2784.25
2674
2410.5
2751.25
3220.75
3203
3157
3113.25
2966.75
3195.25
3475
3264.75
2849
2172.5
1700.25
1587.25
1627.5
1054
775.75
707.5
639.75
488
316
265
231
425
690.5
947.75
1411.5
2294.5
3382.75
4181.75
4487.5
4503.25
4534.5
4898
5431.75
5437.75
5335.5
5556.75
6146.5
6225.75
6463
6362.25
6175.5
6151.25
5801
5504.25
5728
6187
5935
5738.25
6220.25
6243.75
5219.25
3767.75
3374.5
3159.5
3018.25
2953.25
3410.75
2735.5
2849.75
3338.75
4569.75
5519
5802.5
5817.25
5837.25
6335
6214
5598.75
5591.5
5708
5737.75
5959.25
5725.25
5514.25
3149.75
1347
909
1017.75
1299.5
1887.75
2367
2576.75
3396.25
4586.25
5527.75
6183
5973.25
5761.25
5792.5
5984.25
5682.5
4307
4438.5
5512.5
6025.5
6122
5107.5
3146.25
2398.75
2086.5
2088
2110.75
2164.25
2207.5
2094
2075.25
2320.75
3135.75
4593.25
582
6626.5
6100.25
5657.25
5607
5586
5746.5
6241
6531.5
6578
6597.75
6581.5
5773.75
6164.75
5399
5275.75
2941
2901.5
2779.5
2831.25
2588
2201.75
2345
4486.75
4507.5
4814
5102.25
5694.5
5173
5044.25
4745.25
4290.25
4340.75
3804.25
3569
3164.5
2811.25
2212.5
2028
2349.25
2488
2543.75
2903.25
3493
4108.5
4458.75
5210.5
5586.25
5714.25
5898.25
6073.75
5990.25
5846.75
6368
6449.5
6380.5
6491.75
6008
5362.5
5125.75
5233.75
5041.25
4074.25
3670.5
3233.75
3387.25
3437.25
3521.25
3662.25
3686
3844
4475.25
4323.25
4304.75
4281.5
4388
3983
4544.75
4649
4141
3627.5
3081.25
2783
2403
2207.5
1750.5
1520.25
1360.25
1596.25
2349.5
2568.75
2469.5
2965.5
3308
3551.25
3990.5
4082.75
4737.5
5478
5365.75
5503.25
5564.5
5436.5
5412.25
5616.5
5239.25
5081.75
4915
438
3971.5
3446.25
3270.75
2651.75
2540.75
2129.25
2142.75
2389
2183.25
2048
1900.5
2037.5
213
2153
2693.25
3664.25
4488.75
5085.75
4784.5
4603.5
5298
5616.75
6035
5814
6125
5728
6128.75
5380.5
5416.75
5264
5314.5
5275.5
5477.5
5718
5707
5565.75
5335.25
5307.5
5360.25
4675.5
4652
5274.25
5195.75
4163.25
326
3233.75
2605
2049
1584.25
1024.5
1142.75
1015
890
759.5
691.5
640.25
699.75
829.25
1184.25
1843
2463.25
3063.5
3668.5
3766.25
3701
3562.5
3707
4167.5
4525.25
5367.5
6660.75
7532.25
7633.25
763
6455.25
6242.75
6152
5886.25
5679.5
5704.5
5724
5427.75
4811.75
4732.25
5267.5
5135.5
5305.25
4995.5
5878.25
6613.25
6160.75
5603.75
4927.5
4893.25
4588
4345.5
4113.75
3604
3156.75
2838
2827.75
3297.5
3735.75
3640.75
3342.5
3406.5
3358.5
3349
3258.5
2837.75
2569
2452.25
2313
2323
2415
2325.5
1812.75
1613.25
1368
1039.25
675.5
643
407
302.75
235.75
185.25
159
136.5
219.25
305.5
379.5
512
741.5
685.75
613.25
604.5
680.75
642
580.25
448
280.5
220.5
176.25
193.25
153.5
99
71
54
17
26.25
47
92
172.25
245.25
401
514.75
587.75
501
386
348.25
307.75
257.5
177.75
126.5
131.25
205
296.75
386.75
412
285.5
203
206.25
232.75
274.5
250
208
191.25
216.25
346.75
486.25
679.75
835.5
1042
1094
1117.75
1368.75
1617.25
1660.25
1759.5
1924.75
1958
2036.5
2037.5
2042.5
2084.5
2469.5
2957.25
3207
3371.25
3359
3338.75
3187.75
2942.5
2921
3615.5
4393
4615.5
4178.75
3602
3342.75
3027.5
3248
3071
274
2904
3028.5
3243.75
346
3714.75
3909.25
4059.25
4553.5
4947.75
5045
4820.5
4490.75
4445.25
4442.25
4104.75
3645.75
3458.5
3324
3402
2986.75
2502.75
1814.75
1230.5
946
885.5
827.5
718
660
606
514.75
435.25
548
516.75
494.25
391
282.75
342.5
515
701.25
910.25
938.25
753.5
639.25
510.5
536.25
574.75
487.5
483.75
415.25
445
405.25
482.5
532
467.25
402.75
464
476.75
490.25
565.25
812
1209.25
1601.75
2167.5
2933.25
3382
3971.75
4047.25
3918.75
3707.25
4377.5
4498.25
4543.5
5284.5
5286.25
5143.25
5523
5761.5
5481.5
4789.25
3744.25
3982
4838.25
5568
6229.75
6151.5
5518.75
5678.25
5932.5
6027
6084
6189
6129.25
6271
5974.5
5699
5465
4718.75
3523.5
3208.75
3582.25
3968
4556.25
4437.5
3946.25
4375
4128.25
3719.75
3884
3047.25
2244
1804.25
1851.25
1975.25
2531.5
3494
3435.5
2461.25
2578
2562.25
3232
3354
3635.75
3253.25
2715.75
2637.75
2232.25
2164.25
1600.5
1054
714.5
1358.25
1204.75
1126.5
1253
1541.75
1938.25
2206.5
2078.5
3073.75
4339
3860.5
3972
4194.25
3964.25
5069.25
4160.5
3112
3403
3514
3145.75
3533
3799.25
3873.25
4303.25
4794.75
4931.25
4669.5
4611
4481
4351
4941.25
4963
5333.25
4606.5
4021.75
2978.25
2446.25
2121
1946
1921.75
1586.25
1123.25
951
864.25
818
727.75
699.75
780
838
1225.25
1738.25
1850.5
2482.25
2985
2802.5
2467.5
2269.25
2056.25
1631.25
1568
1591.25
1958.25
2455
2961.5
4168.75
4721.75
4699
5608.25
5621
5288
5003.5
5018.75
5063.75
4719.75
4257.75
3991.5
3694
3384
293
2536.5
1915.25
1508.5
1221.25
1256.25
1033.5
846.75
888.75
1138.5
1038
932.25
985.25
987.25
841.5
910.75
793
727.5
574.75
470.5
363.25
444.75
567.75
586.75
450
284.25
193.25
151.25
167.25
232.75
257
238.5
290
329.25
409.5
475.75
441.5
594.75
792.75
951.5
1129.25
964.75
1253
1594.25
1769.25
1934.25
1977
2089.25
2101.25
2173
2006.75
1905.25
205
2005.25
2242.75
2436.75
2351.75
2292.25
2381.25
2353.75
1834.75
1646.25
1496.25
1451.5
1644.5
1585
1935.75
2250.25
2879.75
3478
4003.75
4038.75
4042.25
3696
3515.25
3523.25
3525.75
2952.25
2935.25
298
2671.25
2291.75
1766.25
1684
1611.25
1476.75
1188.5
1202
1241.25
1055.5
1136
1741.5
2121
2553.5
2684.25
2648.75
3097.75
3410.75
3788.25
3693.25
3595
4053.75
3315
3266.75
3953
3890.5
4115
3488.5
3337.75
2795.75
2458
2563.75
2473.75
2526.5
224
2916.75
3408.25
3374.25
3491
3794
3683.25
3069.75
3905
3771.25
3686.75
3222.5
3368.25
3339.5
307
2789.5
3143.75
3031.5
2148.75
2003
2346.25
2282
1982.25
2350.25
2543.25
2791
271
2416.75
2625.5
2636.5
2536.25
2773.5
3195.25
3557.5
4181.75
4187.75
4078.75
3741
3427.75
2819.25
2574.5
1971
1315.75
932.75
607
580.5
678
888.75
1071.5
1413.5
1958
2411.25
2192.75
1838.5
1431
1631.5
2124.25
2095.75
2179.5
2405.5
2480.25
2575.5
2244.25
1838
1807
1661.75
1854
2122.75
2227.75
2245.5
1547.25
1240.75
790.25
498.75
509.25
674.5
844
1155.75
876.5
731.5
523.25
484
704.25
883.75
774.75
1525.5
2209.75
2736.75
2694
2536.75
2588.5
3317.25
3810.25
4053
3576.25
312
2675
2330.25
2267.5
2507.25
2695.25
3702.25
4617.5
5328.75
5408.75
5256.25
5045
4568.75
4765.75
4654.5
4736
4354.75
3449.25
2588.75
2593.25
2062.25
2068.25
1810.25
1716
1855.75
1737.5
1900.75
1991.25
2348
2560.75
256
2868
3089
3325
4135.5
399
4135.75
4235.25
4845
4708
3954.25
325
2411.5
2052.25
2276.25
1989.75
2252
2359.25
2665.25
2691
2857.25
2956.75
2977
3408.75
3402
3110.25
2732.5
2652.25
3085.25
3285
2948
2601
2439.5
2146
2049.75
1902.25
1857
1436.25
1329
1163.25
1083
1225.25
1138
1093
1117.5
1087.25
976.25
802.5
875.75
1022.75
1066.25
1205.5
1378
1473.75
1779.75
2187.25
2415
2703.5
3087.75
3292.75
3556.75
3650.75
3496
3106.75
2884
2415
2106.25
1897.75
1948
2291
2701
3033.5
3235.75
2781.25
1907.25
1769.5
1505.25
1255.25
1082
956.75
1055.75
974.75
1032
952.5
961.5
1015.5
1032.5
1221.75
1323.75
1417.25
1539.25
1561.5
1814.75
1871
1886.75
1983.75
1931.5
1809
1591.25
1414.75
1347
1194.75
1077.25
959
865.75
746.75
678.75
566.5
471
424.25
458.5
453.75
436
346
213.75
200.75
190.25
269.25
276.25
360.25
436
679.25
974.5
1280.25
1531.25
1654.75
1729.5
1805.75
1677.5
1519.25
1251.25
1089.75
964
744.75
650.5
553.75
490.5
517.75
532.25
720
994.25
1198.75
1455
1848.75
2180.5
2594.5
3429.5
3872.75
4155.5
4425.5
4378.25
4427.5
4324.5
4201.5
4183
3074.5
2118
1928
1970.75
1966.25
1841.25
1826.5
2042.25
2025.75
1865.75
1920.25
1712.5
1449.25
1001.75
821.5
759
868
857.75
975
1062.75
902.5
686
681.5
532.5
383
256
242
233.25
239.75
192.25
197.5
274.75
314.75
298.75
366.5
442
458.75
419.25
392
358
344.5
430.75
494
449.5
466.75
589.25
739.5
874
979.5
992.5
1124.25
1267
1550.25
1565.5
1852.5
2357.75
2897.75
3586.5
3996
4534.5
4685.75
4785
4571
466
4593.75
4905.75
4998.75
4732.5
4832.5
4766
4326.5
4430.25
4506.25
4178.25
3234.25
2624
2462
2433
2406.5
1704.5
1711.25
2303.5
2377.75
2562
2537.25
2626.5
2921
2726.5
2553.5
2324.75
2181
2401.5
2362.25
2437.75
219
2409
2443.25
2481
271
2796.75
2899.25
2925.25
3173.75
3550.75
42
4448.75
4692
4808.75
4755.5
5448.5
5287.5
5559.25
5559.75
5569.25
5100.5
4895.5
4799.25
4932.75
5072.5
5227.5
5226.25
4829
4681.5
4243.5
3747.75
3608.75
3722.75
3922.75
3555
3696.25
3655.75
3683.5
4066.75
4604.75
4738.75
4300.75
4341.5
3638
324
3314.5
3317.25
3312.5
3012.5
2709
2691.75
2034.75
1391
1192.5
1186.75
1194.5
1120.5
1144
1013.25
1495.75
1460.5
1637
1960.25
2214
2392.75
2499.25
1522
1914
1875.75
2065.5
2051.25
2224.25
2223.25
2351.75
2497.25
1917.25
1636
1368.25
104
1059.75
930.25
759.5
726.5
1267
1168.5
1117
1206.25
1371.5
1482.25
1716.75
1758.25
1767.25
1676.5
1995.75
1609
1527.5
1508.75
1238.75
1351.5
1186
893
896
893.5
1232
1550.25
1437
1394.5
1270.75
1057.75
1026.75
1037.5
1099.75
1155
1129
1137.25
1139.25
1137.75
1115.5
1058.25
919
772
664
587.75
585
488.75
543.5
469.5
531.25
735.75
909
1132
1393
1661.75
1909
2286.25
2445.5
2668.5
3166
3839.5
3991.5
3924.75
3790.75
3378.5
2601.25
2107.75
1631.75
1253.5
887.5
861.75
864.5
922
1073.25
1315
1632.5
1845.5
2034.25
2180.75
2273.25
2323.75
2352.75
2124.5
1711
1698
1576.75
1364.25
1213
1043
1086
1152.25
1309.25
1280.5
1164.75
1090.5
1003.75
938.75
1046.25
1161.25
1409.75
1837.5
2021
2358
2559.25
2687.25
2279.75
2045.25
1604.75
1536
1228.5
1214.75
1024
980
936.75
880.25
994.5
815.5
725.75
554.5
387
187.75
122.25
165.75
223.25
402.25
539.75
686.75
540
402
367.75
233.5
233.75
294.75
367.5
566.5
753
916.25
901
831.25
781.25
544.75
461.25
279
234.5
483
780
1001.75
1543
2443.5
3264
4204.75
5070.75
5258
5655.75
5694.75
5872
5585.25
5292.25
5174.75
5108.75
5051
5111.5
5357
5237
4590.5
3152
1207
900
1196.75
1379.25
1499.25
1769.75
2293
2838.5
3406.75
4157.5
4749.75
5138.5
5381.75
5154.25
4907
4887.5
4826.75
4870.5
497
5133
55
4755.5
4581.75
