Photovoltaik [MWh] Berechnete Auflösungen
440
16.5
0
0
0
0
0
0
0
0
0
0
0
0
0
2.5
280
1346
2593.5
3378.5
3908.25
3793.75
2840.75
1623.5
479.25
20.75
0
0
0
0
0
0
0
0
0
0
0
0
0
3.75
347.25
1421.25
2775.5
4221
5181.25
5163
4438.5
2926.25
1007.75
43
0
0
0
0
0
0
0
0
0
0
0
0
0
7.5
460.5
1849.75
3584.75
5204.5
6035.25
5982
4898
2970.5
919.5
38
0
0
0
0
0
0
0
0
0
0
0
0
0
8.25
479
172
3439.75
4885.5
5783.75
5524
4084.25
2365.75
708.75
40
0
0
0
0
0
0
0
0
0
0
0
0
0
9.25
525.5
2315.5
4784
7243.25
8706.25
8825.5
7482.5
4789.25
1586
75
0
0
0
0
0
0
0
0
0
0
0
0
0
15.25
853.25
3547.5
6218.5
8317
8993.5
8047
6123
3526.25
1131.75
58.25
0
0
0
0
0
0
0
0
0
0
0
0
0
13.75
915.25
3238.5
6114.5
8143.5
9308.25
9369
8060.25
5299.5
1841.5
124.5
0
0
0
0
0
0
0
0
0
0
0
0
0
6.75
252.25
948.5
1848.25
2586.75
2882.75
2673.25
2119.5
1240.75
440.25
49.75
0
0
0
0
0
0
0
0
0
0
0
0
0
14.75
399.75
1544.75
2848
3889
4495.25
4231
3429
2261.5
927.5
86.5
0
0
0
0
0
0
0
0
0
0
0
0
0
22.75
474.75
1555.5
2771.75
3837.75
4628
5043.5
4671.5
3383.5
1470.5
150
0
0
0
0
0
0
0
0
0
0
0
0
0
33.75
687.75
2525.5
4688.25
6339
7222
7158.25
6087.25
4116
1597.75
131.5
0
0
0
0
0
0
0
0
0
0
0
0
0
56
1111.5
409
7510.25
10043
11346
11393.75
9769.5
6481
2509.5
222.5
0
0
0
0
0
0
0
0
0
0
0
0
0
77.75
1672
4937.25
8335.25
10791
11579.75
11111.5
9593.5
6359.75
2491.25
237
0
0
0
0
0
0
0
0
0
0
0
0
0
84
1610.75
4555.75
7355.5
9458.25
10472.5
10440.25
8909.75
5752
2127.25
173.25
0
0
0
0
0
0
0
0
0
0
0
0
0
95.75
1307.75
4028.25
7043.75
9053.5
10340.25
10682
9278
6256
2529.75
248
0
0
0
0
0
0
0
0
0
0
0
0
0
132.75
1562.5
3903
5875.5
6944.5
6972.25
623
4800.5
2840.5
963.75
86
0
0
0
0
0
0
0
0
0
0
0
0
0
55.25
586
1823.75
3588.5
5578
7097
7616.25
6832.25
4675.5
1988
243
0.25
0
0
0
0
0
0
0
0
0
0
0
0
114
1355.5
4005.5
6676.25
8800.25
10391.5
11073
10057
7052.25
3013
394.75
3.75
0
0
0
0
0
0
0
0
0
0
0
0
166.25
2296.5
6272
10047
12604.25
13770.5
13037.5
10689.25
7314.75
3131.25
413.75
2.5
0
0
0
0
0
0
0
0
0
0
0
0
176.75
1804.5
4379
6616.75
8021.25
8457.25
7916.5
6269.5
3957.5
1754.5
262.25
4.5
0
0
0
0
0
0
0
0
0
0
0
0
131
1437.5
3971
6975.25
8785.75
8734.5
8028.5
6718.75
4735.75
2272.5
350.5
4.75
0
0
0
0
0
0
0
0
0
0
0
0
200.5
1478.75
2812
3819.75
4717.75
4828.75
3705.75
2943.75
2157.25
1167.5
209.5
5
0
0
0
0
0
0
0
0
0
0
0
0
222.75
2077.75
4995
7016.5
8246.75
834
7499.5
6158.25
4055.75
1833.25
354.75
5.75
0
0
0
0
0
0
0
0
0
0
0
0
261.75
2195.5
5874.5
9272.25
11126.5
11828.5
11179.75
9597.75
6948.5
3354.75
603
5.5
0
0
0
0
0
0
0
0
0
0
0
0
535
3899.25
8912.75
13090.5
16299.75
17792.5
16923.75
14040.25
9626.25
4474
662.5
6.5
0
0
0
0
0
0
0
0
0
0
0
0
580.5
3409.5
6419
8830.5
10275.75
10558.5
9653.75
7927.5
5320.25
2428.75
432.75
7.5
0
0
0
0
0
0
0
0
0
0
0
0
319.5
2486.25
6477
10497
12632.25
12975
12650.25
11013.25
8359
4298.25
876.75
8
0
0
0
0
0
0
0
0
0
0
0
0.25
192.5
890.5
195
3413.5
515
6085
6257.5
5792.75
4255.25
2196.75
487.75
17.5
0
0
0
0
0
0
0
0
0
0
0
0.75
326.5
2221
5384
8274
9985.5
10678.25
9930.5
8687
6389
3026.25
681.5
16
0
0
0
0
0
0
0
0
0
0
0
1.75
937.75
5109.5
10708
14114.25
15492.5
15813
14442.25
11748
8245.75
3804.75
713.25
14.75
0
0
0
0
0
0
0
0
0
0
0
2.5
721.5
3687
7522.25
10025.75
10813
10637
9553.25
7777.5
5759.75
3128.5
811.75
21.25
0
0
0
0
0
0
0
0
0
0
0
2.25
469.5
2496
5328.5
7856.25
10008
11281.75
11077.25
9241
6556.25
3466.75
846
23
0
0
0
0
0
0
0
0
0
0
0
4.5
802.75
3354.25
6408.5
8826.75
10087
10222.5
9045.5
7485.5
5484.25
3038.75
810
23.5
0
0
0
0
0
0
0
0
0
0
0
9.75
1421.25
5808.75
10780.25
14226.75
16268.5
17542.25
16856.25
14437.5
10508
5456
1213
27.5
0
0
0
0
0
0
0
0
0
0
0
16.25
1618.5
6968.75
12935.5
17302
19976
20771.5
19626.25
16683
11789.25
5871.5
1371.5
36.5
0
0
0
0
0
0
0
0
0
0
0
17.75
1102
4883.5
10372
14465
17072
17944.5
17552.5
15582.75
11643.5
6448
1684.25
44.5
0
0
0
0
0
0
0
0
0
0
0
41.75
1833
6013
10079.25
13249.5
14595
14226.5
13072.25
11027.75
7826.5
3989.5
1036.75
38
0
0
0
0
0
0
0
0
0
0
0
24.5
1093.25
4304.5
8511
12442.5
15376
17425.25
18098.75
16307.5
12189
6874.25
1945
61.75
0
0
0
0
0
0
0
0
0
0
0
38.5
1190.5
4974.5
9851.75
13432.25
15130.75
15644
14886.75
12692.25
9442.75
5569.25
1741.25
72
0
0
0
0
0
0
0
0
0
0
0
47.75
1405.75
4998.5
8982.5
12021.5
13648.25
12320.25
10791
9049
6649.25
3849.5
1231.5
57
0
0
0
0
0
0
0
0
0
0
0
30.25
687
2148.75
3798
5252.5
6338
6631.5
5928.5
4892.75
3445.75
1790.25
511.75
28.75
0
0
0
0
0
0
0
0
0
0
0
47.75
845.75
2558.25
4769.25
6982.25
8508.75
9406.25
9485.25
8773.75
6805.5
3971.5
1172.75
47
0
0
0
0
0
0
0
0
0
0
0
104.25
1897.25
5738.25
10524.25
14558.25
16883.5
17560.75
16812
14514.25
10540.5
6129.25
1916.25
98.25
0
0
0
0
0
0
0
0
0
0
0
138.25
2416
6839.75
11847.5
15815.25
18367.75
19196.5
18503
16336.5
12454.25
7031.5
2284.25
228.25
0
0
0
0
0
0
0
0
0
0
0
235.75
3272
8637.25
14221.75
18492.25
20933
21661.5
20753.75
17999.5
13494
7624.25
2378.75
131.75
0
0
0
0
0
0
0
0
0
0
0
253.75
3044.75
7599
12114.25
15806.25
18435.5
19695.5
19177
16817.25
12849.5
7514.5
2422.25
153.75
0
0
0
0
0
0
0
0
0
0
0
302
3301.5
7992.75
12084
7313.25
14856
19493.75
18571
16476
12694
7579
2509.75
151.75
0
0
0
0
0
0
0
0
0
0
0
241.75
2335.75
5508.75
8580.5
10619.75
11545.75
11436.75
9635.75
7144.5
4783.75
2555.75
846.75
73.25
0
0
0
0
0
0
0
0
0
0
0
190
1765.75
3989
6707
9180.25
11019
11892.5
12095
11600.5
9888.5
6333.5
2215.25
203.5
0
0
0
0
0
0
0
0
0
0
0
299.75
2564.25
6169.25
9628
12739.5
15009.5
15895
15783.5
1444
11331.25
6646.75
2449.75
231
0
0
0
0
0
0
0
0
0
0
0
357
2694.5
6568.25
11095.25
15046.25
17353.25
17328.25
15796
13072
9631.75
5675.5
2172
214.25
0
0
0
0
0
0
0
0
0
0
0
496
2924.75
6816
10594.25
13249.75
14540.75
14237.5
12716.5
10022
6891
3735.25
1268.75
131.25
0
0
0
0
0
0
0
0
0
0
0
117.75
864.25
1892.75
3207
4376.5
5363.5
608
5829.75
4833.25
3361.5
1832.5
668
83.75
0
0
0
0
0
0
0
0
0
0
0.25
203
1579.25
4035.25
7261.75
10069.5
11933.5
11039
9992.5
8554.75
6185.75
3715.25
1492.75
181.25
0
0
0
0
0
0
0
0
0
0
0.5
437.75
2998.25
7007.5
11685.75
14869.5
16068
16359.5
15900.5
13348.5
9603
5212
1734
194.25
0
0
0
0
0
0
0
0
0
0
0.5
173.5
1096.25
2649.75
4049.75
5312
558
5454.75
466
3853
292
1496.25
546.5
75.25
0
0
0
0
0
0
0
0
0
0
2.25
286
1874.5
4543
7075.5
9288.75
11203.75
12647
13219
11789.5
9424.75
6148.5
2543.25
356
0
0
0
0
0
0
0
0
0
0
0.5
122
836.75
2819.75
4938.75
7297
9556
10605.25
9985
875
6993.25
4952.75
2255.75
298.5
5.5
0
0
0
0
0
0
0
0
0
2.5
490.25
2522.25
5215.5
8107.25
10768
12644.25
13662.25
13933.25
12634.5
9646.5
6063.75
2680.5
335.75
5.25
0
0
0
0
0
0
0
0
0
2.75
260.25
1149.5
2722.25
4957.25
7279.5
9599.75
11216
12013.25
11893
10161.5
6807
3139.5
477.75
7.75
0
0
0
0
0
0
0
0
0
6
838.5
4296.5
9030.75
13368.5
15634
17527.5
19057.75
18803.5
16928
13
8033.25
3244.25
454.5
7.25
0
0
0
0
0
0
0
0
0
12.25
754.25
2879
5909.25
9040.5
11287.25
12237.75
12254.5
11972.25
11317.5
927
6460.25
2944.25
501.5
8.25
0
0
0
0
0
0
0
0
0
17.25
1541.75
6485.25
12465.25
17644
19856
19423.5
18327.5
17143.75
14952.75
11748.75
7620.5
3548
606.25
8.75
0
0
0
0
0
0
0
0
0
18.5
963.5
4010.75
7488
9785.25
11542.75
12423
13369.25
14126.5
13324.25
11579
8307.25
3892.25
727
11.75
0
0
0
0
0
0
0
0
0
35
1667
6544
12016
16239
18697.5
20489.5
20691
19643.25
17269.5
1357
8572.5
3686.75
663.25
10
0
0
0
0
0
0
0
0
0
22
1034.25
3935.5
7400.75
10742.75
13202.25
15371.25
16639.25
16414.25
15267.5
12517.25
848
4023.5
756.75
15.5
0
0
0
0
0
0
0
0
0
50.75
1649.25
5760.25
11167.75
16238.75
20135.5
22668.5
23496
22443.25
19947.5
15830.75
10401.75
4722.5
918.25
17.5
0
0
0
0
0
0
0
0
0
70
1950.75
6793.25
12741
17964
21401.75
23244
23823.25
22700.75
19852
15268.25
9709.5
4327.75
875.25
17
0
0
0
0
0
0
0
0
0
78
1652.25
4937.25
8910.5
12643.5
15265.75
15992
14648.75
13118.5
10651.75
7864.25
4634.25
2002.25
432.75
16
0
0
0
0
0
0
0
0
0
88.25
1632.25
4915.25
9850.5
15099.25
18956.5
20446.75
20173
19359.25
17651.25
14836.5
10119.75
4868.75
1103
32
0
0
0
0
0
0
0
0
0
100.75
1722.75
5502.5
10532.25
1472
17453.5
18195.25
182
17274.5
15230.25
12311
8456.5
4241.5
980
37
0
0
0
0
0
0
0
0
0
119.25
1984.75
6319
11788
16929.75
20530.25
22256.5
22231
20607.25
17715
13468.5
8802.5
4314.75
1085.5
40
0
0
0
0
0
0
0
0
0
162.5
2347.75
7158.25
13294
18819
22571.25
24516.25
24991.25
23963
2149
17100.25
11203.5
5037
1075.75
40
0
0
0
0
0
0
0
0
0
189.25
2358
6895.25
11459.25
14988.75
17549.75
18869
18838.75
17443.5
15053.75
11581.25
7560.5
3638
857.5
40.25
0
0
0
0
0
0
0
0
0
136.25
1595.75
4364.25
7662.75
10395.25
12090.25
13602.75
13623.5
12302.75
10496.75
8374.5
5654.25
3077.5
901.5
53.75
0
0
0
0
0
0
0
0
0
257.75
2754.5
7938.25
13642.5
17529.75
18529.5
18501
19335.75
19534.25
18359
15380.5
10881.5
5674
1495
69
0
0
0
0
0
0
0
0
0
305.75
2935.75
8232
13869
18840.75
22432.5
24538.75
25168.5
24110.75
21413.75
17456.5
11996
5895.5
1605.75
79.25
0
0
0
0
0
0
0
0
0
349.75
32
8626
14804
19982.5
23465
25302.5
25755.5
24693.5
22132.5
17819.5
11881.25
5806
1592.75
85.75
0
0
0
0
0
0
0
0
0
399
3390.75
9034.25
15098.25
20125.25
23543.5
25331.25
25812
24726.75
22083
17803
11996
5919
1627
101.5
0
0
0
0
0
0
0
0
0
310.5
2418.25
6286.5
10487
14444.25
17445.5
19091.5
19750.5
19319.5
1787
14943.25
10581.75
5400.75
1633
113.25
0
0
0
0
0
0
0
0
0.5
383
2899.25
7272.25
11791.75
15782
18978.25
21163.75
22080.5
21439.5
19551.5
15870.25
11117.25
5778.5
1708
118.5
0
0
0
0
0
0
0
0
1
442.5
3237.5
8265
13935.25
19220.75
22891.5
24676.75
25165.75
24111.5
21395.5
17231.25
11762.75
5495.25
1622.25
114.25
0
0
0
0
0
0
0
0
1.5
464.25
2662.25
5554.75
8288.25
10391.25
11723.5
12202.75
11956.75
10657.75
8327
5756.25
3733.25
1989.25
667.25
63
0
0
0
0
0
0
0
0
1.5
301
2013.5
5182.5
9046
12555.75
14742.5
15844
16168.75
15341.75
1408
11012.5
7318.25
3894
1216.25
100.25
0
0
0
0
0
0
0
0
1.5
353.5
2135.75
5042.5
805
11231.75
13544.25
14626.5
14519.25
13759.25
11807.75
9533.75
6505
3245.25
944.25
93.5
0
0
0
0
0
0
0
0
1.75
266.25
159
3912.75
6788.25
9641.75
11838.25
13008.25
12930.25
12043.75
11027
9743
7453.5
4623.75
1702
183.75
0
0
0
0
0
0
0
0
5.25
723.75
4156.5
954
15147.25
19790.75
22603.75
23208.5
22862.75
21423.5
18474
14564.25
9561.5
4870.5
1639
147.5
0
0
0
0
0
0
0
0
5
483.5
2591.5
5649.25
9511.5
13187
15687.5
16060.5
15844.75
15344.5
14253
11031.75
7158.75
3603.75
1096.25
113.75
0
0
0
0
0
0
0
0
7
451.5
2352.5
5345
8129.75
9901.5
10811
11366.75
11912.75
11923.75
10738.5
9005.75
6328.75
3505.5
1321.75
177.25
0
0
0
0
0
0
0
0
10
634.25
3100.75
6973.75
11035
14365.25
16151.25
17122.75
16906.75
15942.5
14213.75
11660.25
8385.5
5032
1851.5
210.25
0
0
0
0
0
0
0
0
13
544.25
248
5275.5
7955.75
9920.5
11836.75
12189.25
11218.75
9484.5
7430.5
4924.75
3080.75
1603.25
558.5
78.25
0
0
0
0
0
0
0
0
11.25
623
2925.25
6369.75
9845
13282.75
15793.75
17033.5
16965.5
15120.75
13929.75
11603.25
8442.5
4615.5
1676.75
165.5
0
0
0
0
0
0
0
0
8.75
537.25
2483.5
4824
7118.75
9402
12088.5
14151.75
14087.5
11744.25
9828.25
8246.5
6816
4057.75
1600.25
220.75
0
0
0
0
0
0
0
0
19.5
707
2863.75
6018
9501.5
12574.5
1531
16590.5
16889.5
17304.5
16066.5
13424.25
10117.25
5462
2148.75
295.75
0
0
0
0
0
0
0
0
27
944.5
3873.25
8024
12317
14913.75
16318
1753
18134.75
18291.5
17361.5
15132.5
11037.5
6359.5
2377
315.5
0
0
0
0
0
0
0
0
27
982
3845.25
8109
13088.5
17309.25
20204
21442.75
21493.75
20440.5
18105.75
14387.75
9470.5
5103.75
1882.75
234.75
0.25
0
0
0
0
0
0
0
20.25
626
2468.5
5071.75
7715.25
9598.75
11447.75
12747.5
13363
1335
12487
10151.25
7284
489
2134
326.5
0.25
0
0
0
0
0
0
0
32.5
958
3598.75
7113.25
11327.5
15684.5
18825
20749.5
21658.75
21556.75
20206.75
17114.25
12535
7
2625.5
415
0.75
0
0
0
0
0
0
0
53.75
133
4886.5
9678.25
14312.75
1848
21075
22215
22179.25
20734.75
1853
15172
10983.5
6358
2643.75
405.5
1
0
0
0
0
0
0
0
54.5
1247.75
4338
8214.25
12141.75
15519.5
18288.5
19782
19751.5
18204.25
15701.25
12331.75
8563.75
4815.5
1945
318.75
1.5
0
0
0
0
0
0
0
68.5
1183.5
4437
9155.75
14247.25
18141
20647
21851.5
21323.25
20052.75
16650.5
12581.5
9034.5
5467.25
2306
355.75
5.5
0
0
0
0
0
0
0
60
1066.75
3700.5
7242
10834.5
13346.25
15529.75
16659.5
17331.5
16864.75
14920.5
11855.75
8566.75
5035.5
2052.25
342.75
5.75
0
0
0
0
0
0
0
74
971.5
3068.25
5767.25
8515.5
11343.75
13811.25
16035
17617.25
17946.75
16722.75
14230.25
10443.75
6149.5
2622.75
540.25
6.75
0
0
0
0
0
0
0
109.25
1476.75
4756.25
8754.25
12491.75
15140.25
16617.25
17158.75
16406
14407.75
11538.5
8584.5
5751.25
3300.25
1434.75
246.75
5.5
0
0
0
0
0
0
0
83.25
1081.5
3483.75
6930.5
10981
13920.5
15121.25
15797.5
16653.75
16644
15749.75
13535
10003.75
6160.75
2787.25
534
9.75
0
0
0
0
0
0
0
107.5
1455.25
4639
8869.75
13536.5
17599.5
19567
20734.5
21265.5
20651.75
18777
15315.75
10751.5
5973
2401
446.5
6.5
0
0
0
0
0
0
0
80.5
1013
2917.75
5318.75
8363
11150.75
13141.75
14404.75
15020.75
14867.25
13184
10592.25
7647.25
4742.5
2154.5
488.5
12
0
0
0
0
0
0
0
77.75
883.25
2714.75
5058.25
7606
9215.25
10528.5
11239.5
11746.5
11716.5
10931
9199.5
7101.75
4689.25
2265.75
502.75
15.5
0
0
0
0
0
0
0
131.75
1351.25
4258.75
8042.75
11583.75
13805.5
14936.25
15101.75
14745
14363.5
13401.5
11618.5
8549.5
5336
2505.5
574.5
13.5
0
0
0
0
0
0
0
172.5
1649.75
5173.25
9894.75
14740.5
18568.25
20481.5
20602
19969.25
18226.75
15827.75
13072
9652.25
5853.75
2549.5
546
11.5
0
0
0
0
0
0
0
122.75
1198.75
3165.25
5570.25
8684
11935
14442.5
15168
14566.75
13007
11065.5
8797
6270.5
3734.25
1677.75
375.75
16.25
0
0
0
0
0
0
0
138
1220.75
3633.25
6703.5
10329.5
13529
15857.5
17078
16836.5
15778.75
13825.5
11558.5
8575
5242
2390.5
553.75
18.75
0
0
0
0
0
0
0
113.75
1044.25
2881.75
5212
8053.25
10992.25
13238.75
14547.75
13913
12365
10697.25
8396
6047.75
3762.75
1735.5
376.25
18
0
0
0
0
0
0
0
136.5
1149
3386.75
6507
9803
12353.75
13020.25
12414.5
11569
10764.5
9542.75
7845.25
5827
3753.25
1925
474.25
23.25
0
0
0
0
0
0
0.25
164.75
1329
3595.75
6418
9398
11005.25
11104.25
11448.25
12053.25
12805.5
11949.75
10021
7870.25
5436.75
2646.25
640.75
26.25
0
0
0
0
0
0
0.25
165.25
1583.75
4490.75
8151.25
11918
15180.5
17588
19172.5
19368.75
18651.25
16668.5
13704.5
9829.25
5848.5
264
653
32
0
0
0
0
0
0
0.5
214.25
1719.25
4972.75
9192.75
13088.25
15353
15716.25
15748.5
15538.25
15318.75
13912.75
11089
7878.25
5010.75
2327.5
493.5
19.25
0
0
0
0
0
0
0.25
149.25
1184
3396.5
6844.75
10236
1222
13522.75
14986.75
15779.5
15479.25
14794
12578.5
9538.75
6104
3027.75
861.25
50.75
0
0
0
0
0
0
0.75
243.75
1915
5221.25
9197.75
13270.25
15999.75
17305.5
17717
17199
15751.5
13895.25
11323.5
8294
5189
2404
530
15.75
0
0
0
0
0
0
0.25
123.5
1161
3389
6354.5
9723.5
12579.75
14114.25
14730.75
14504.75
14105.75
12557.5
10786.25
8488.25
5775.5
2807.5
824
45
0
0
0
0
0
0
0.5
194.25
1673.25
4557.25
8046.75
11206.5
14146.25
15597.25
16305.5
16518.25
17036.75
16172.25
13553
9984.75
5964.25
2656
711.25
31.25
0
0
0
0
0
0
1
230.75
1757.75
4878
9174.5
13223
161
17995.5
19084
19563
19323.25
17987.75
15232.5
11577.25
7229.5
3363.5
924.75
58.75
0
0
0
0
0
0
1.25
286.75
1989.5
5954.25
11324.75
16426
20452.5
22787
24050.25
24430.25
23772
21830.75
18465.5
13579.75
8182.75
3657
1045.5
62
0
0
0
0
0
0
1.25
303
1996.25
5975.75
11153
16239.5
20299
23031.5
24583
24707.5
23670.75
21410.75
17827.5
13133.75
7835.75
3299.75
903.5
47.75
0
0
0
0
0
0
1.5
265
1757
4524.75
8040.25
12058.75
16087
18932.75
20441.75
21342.25
20629.75
18735
15778.75
11466.25
6803.5
3137.5
927
81
0
0
0
0
0
0
1
209.5
1493.25
4313.75
8446.5
12868.5
16573.25
19196.5
21234.75
21721.5
21060.25
19158.25
16115.25
12067.5
7449.25
3492.5
1104.25
84
0
0
0
0
0
0
1.75
264.25
1585.75
3816.5
6535.25
8745.25
11154.5
13244
13820.25
13078.5
12486.25
11240.75
9104.75
6682
4339.25
2187.25
687
62.25
0
0
0
0
0
0
1.75
171.75
1039
2771.75
5105.5
7404.75
9062
9965.25
10462.5
10672
10334
9365
8138
6376.75
4124.5
2147.75
673.5
59.75
0
0
0
0
0
0
2.25
258.25
1541.25
3986.75
7346.75
10830.25
13806.25
15365.75
1581
15604
15049
13718
11602.25
8804.75
5750.5
2919.75
922.75
80.5
0
0
0
0
0
0
2.25
266.25
1657.5
4489
8456.5
12969
16105.75
17727.75
18591
18931.75
18395.25
16935
14527.75
11207.5
7277.25
3563.75
1116.5
98
0
0
0
0
0
0
1.5
287
1820.5
5134.75
10040.5
15246.75
19262.5
21941.75
23473
23440.5
22237
19743.25
15705.25
11121.75
6482.5
2946.25
858.75
71.25
0
0
0
0
0
0
2.75
297
1844.5
4512
7363
10294.25
12925.25
14325.5
15030.25
14809
14611.75
14248.75
12641.5
9834
6329.25
3203.5
996.5
75.25
0
0
0
0
0
0
2.25
284.5
1712
4563
8414.25
12465.25
15720.25
18013.5
19165
19296.75
17885.5
15471.25
13023.75
9733
6258.75
3119
946.5
72.75
0
0
0
0
0
0
2.25
236
1346.25
3255
5804
8423.25
11206.5
13554
15017.75
15289.75
14795.5
13661.25
11687
8949.25
5739.75
2986.25
1041.25
100.75
0
0
0
0
0
0
2.25
269.75
1699.75
4423.75
7832.75
11370.5
13952.5
14724.25
14506.25
14000.75
13426.5
12591.5
10752
8311.25
5698.25
3186.5
1066.75
104.25
0
0
0
0
0
0
2.5
315
1917.75
5402.75
10111.75
14671.5
185
20888
22004.75
22338
21425.75
18943.75
15181
10708.25
6397.75
3060.75
932
61.75
0
0
0
0
0
0
0.5
123.75
873.25
2334.75
4238
6266.25
7974
8971.25
9467.75
9744
9632.75
8896
7310.25
5542.25
3696.25
1918
657.75
65.5
0
0
0
0
0
0
1.75
200.25
1207.25
2891.25
5024.25
7393.25
9909.5
11831
12604.5
12572.5
11374.75
9644.75
8006.75
5999
3687
1765.5
499.5
52.25
0
0
0
0
0
0
1.5
162.75
996.25
2443
4431.25
6852
8913.5
10282.25
11732.25
12157
12155.75
11634
9949
7494.75
4979.75
2564
760
57.75
0
0
0
0
0
0
1.75
208.5
1186
2911
5265
796
10181.25
10911.5
10791.75
10625.25
10756
10478.75
9383.75
7932.25
5345.5
2808.25
814
77.5
0
0
0
0
0
0
1
201
1396.5
3439.75
5973.25
8467.5
10059.25
10726
10571.75
9641
8235.75
7027
5857.75
4390.5
2875.5
1554.25
512.75
53.5
0
0
0
0
0
0
0.75
156.75
1155.25
3288.5
6253
9266.25
11372
12647
13497.5
13962.25
13978
12856.25
10952.5
7945.5
5457.75
2816.5
848.5
66.25
0
0
0
0
0
0
0.75
136.5
1059.5
2971.25
5362.75
7935
9832.5
11264
12534.25
14080.25
15281.75
15294.25
13752.5
11018.5
7384.25
3687.75
1148
90.5
0
0
0
0
0
0
1.5
274.5
